"","GN","filter_all_group","route_djev_1_1","route_djev_1_2","route_djev_2_1","route_djev_2_2","route_djev_3_1","route_djev_3_2","skill_avi","skill_ski","skill_avi_3l","skill_ski_3l","skill_avi_numeric","skill_ski_numeric","soc_6_1","soc_6_2","soc_6_3","soc_6_4","soc_6_3_reversed_NEW","soc_6_4_reversed_NEW","soc_6_5","soc_6_6","soc_total","g_dynamics","g_trust_1","g_confidence_1","age","bc_years_4","bc_days","birthy","sex","area_days","No","filter_full_group","Num","RecordedDate","goal_11_TEXT","StartDate","EndDate","Status","Progress","Duration__in_seconds_","group_nr","Finished","Day","Day_coded","n_people","firstime","Version","gear","g_leader","g_leader_you","goal_12","goal_1","goal_2","goal_3","goal_4","goal_5","goal_6","goal_7","goal_8","goal_9","goal_10","goal_11","goal_11_presence","goal_num","forecast","ates","mountain_1","mountain_2","mountain_3","route_skit_1_1","route_skit_1_2","route_skit_2_1","route_skit_2_2","route_skit_3_1","route_skit_3_2","route_skit_4_1","route_skit_4_2","n_trips_skit","n_trips_dje","TotalTotal","route_stor_1_2","route_stor_2_1","route_stor_2_2","route_stor_3_1","route_stor_3_2","route_stor_4_1","route_stor_4_2","route_stor_5_1","route_stor_5_2","route_stor_6_1","route_stor_6_2","n_trips_stor","aviprob_exp_10","aviprob_exp_1","aviprob_exp_2","aviprob_exp_3","aviprob_exp_4","aviprob_exp_5","aviprob_exp_6","aviprob_exp_7","aviprob_exp_8","aviprob_exp_9","factor_plan_99","factor_plan_1","factor_plan_2","factor_plan_3","factor_plan_4","factor_plan_5","factor_plan_6","factor_plan_7","factor_plan_8","factor_plan_9","factor_plan_10","factor_plan_11","factor_plan_12","factor_plan_13","factor_plan_14","factor_plan_15","factor_plan_16","factor_plan_17","factor_plan_18","factor_plan_19","factor_plan_20","factor_plan_21","factor_plan_22","factor_freq_dic","factor_freq_1","factor_freq_2","factor_freq_3","factor_freq_4","factor_freq_5","factor_freq_6","factor_freq_7","factor_freq_8","factor_freq_9","factor_freq_10","factor_freq_11","factor_freq_12","factor_freq_13","factor_freq_14","factor_freq_15","factor_freq_16","factor_freq_17","factor_freq_18","factor_freq_19","factor_freq_20","factor_freq_21","factor_freq_22","factor_freq_23","dp_dic","s_t_g_dm_1","s_t_g_dm_2","s_t_g_dm_3","mapphoto","multi_mountains","dpoint_map_skit_1_x","dpoint_map_skit_1_y","dpoint_photo_skit_1_x","dpoint_photo_skit_1_y","dpoint_map_djev_1_x","dpoint_map_djev_1_y","dpoint_photo_djev_1_x","dpoint_photo_djev_1_y","dpoint_map_stor_1_x","dpoint_map_stor_1_y","dpoint_photo_stor_1_x","dpoint_photo_stor_1_y","decision","aviprob_dm_99","aviprob_dm_98","aviprob_dm_9","aviprob_dm_1","aviprob_dm_2","aviprob_dm_3","aviprob_dm_4","aviprob_dm_5","aviprob_dm_6","aviprob_dm_7","factor_detail_4","factor_detail_5","factor_detail_6","factor_detail_7","factor_detail_8","factor_detail_9","factor_detail_10","factor_detail_11","factor_detail_12","factor_detail_13","factor_detail_14","factor_detail_15","factor_detail_16","factor_detail_17","factor_detail_18","factor_detail_19","factor_detail_20","factor_detail_21","factor_detail_22","factor_detail_23","factor_detail_24","factor_detail_25","factor_detail_26","social_binary","aviprob_exp_number","aviprob_dm_number","factor_detail_number","group_number_size"
"74","C17",1,NA,NA,NA,NA,NA,NA,3,4,2,2,3,4,5,5,1,2,NA,NA,5,5,29,5,5,5,25,-99,314,1997,2,2,96,1,96,2022-03-27 11:27:05,"-99",2022-03-27 07:07:36,2022-03-27 07:33:57,16,100,1581,"",1,"
27-Mar-22",2,2,1,1,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,NA,NA,-99,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,1,0,"small"
"75","C18",1,NA,NA,NA,NA,NA,NA,5,5,3,3,5,5,4,5,2,2,5,5,4,5,26,4,5,7,27,-99,329,1995,2,4,97,1,97,2022-03-27 11:27:06,"-99",2022-03-27 07:45:11,2022-03-27 08:02:06,16,100,1014,"",1,"
27-Mar-22",2,2,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,339,NA,NA,2,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,1,0,"small"
"76","C18",1,NA,NA,NA,NA,NA,NA,4,5,2,3,4,5,5,5,1,2,NA,NA,5,5,29,5,5,7,28,5,329,1994,2,4,105,1,105,2022-03-27 11:27:38,"-99",2022-03-27 07:30:44,2022-03-27 07:57:11,16,100,1587,"",1,"
27-Mar-22",2,2,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,NA,2,2,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,0,0,"small"
"77","C19",1,1,1,NA,NA,NA,NA,3,3,2,2,3,3,2,5,3,1,NA,NA,4,3,22,4,5,7,36,8,324,1986,1,1,80,1,80,2022-03-27 11:22:00,"-99",2022-03-27 07:40:33,2022-03-27 08:15:24,16,100,2091,"",1,"
27-Mar-22",2,3,1,1,3,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,NA,2,1,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,3,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,232,222,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",3,0,0,"large"
"78","C19",1,1,1,NA,NA,NA,NA,4,4,2,2,4,4,4,4,4,4,NA,NA,4,4,20,4,5,7,134,-99,339,1888,2,4,90,1,90,2022-03-27 11:25:49,"-99",2022-03-27 08:00:45,2022-03-27 08:19:08,16,100,1103,"",1,"
27-Mar-22",2,3,1,1,3,NA,NA,0,0,0,0,1,1,1,0,0,1,0,0,NA,4,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,0,1,NA,NA,NA,NA,NA,363,417,NA,NA,NA,NA,NA,NA,3,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,2,0,"large"
"79","C19",1,1,1,NA,NA,NA,NA,4,4,2,2,4,4,5,5,5,2,NA,NA,5,5,25,4,4,6,30,-99,324,1992,1,4,106,1,106,2022-03-27 11:27:39,"-99",2022-03-27 07:59:36,2022-03-27 08:13:49,16,100,852,"",1,"
27-Mar-22",2,3,1,1,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,NA,4,1,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,-99,-99,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",3,1,0,"large"
"80","C2",1,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,4,4,4,4,3,3,4,3,19,-99,3,4,37,-99,314,1985,1,3,1,1,1,2022-03-26 12:31:31,"-99",2022-03-26 05:37:34,2022-03-26 05:44:43,16,100,429,"",1,"
26-Mar-22",1,3,1,1,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,NA,4,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,0,0,"large"
"81","C2",1,NA,NA,NA,NA,NA,NA,2,3,1,2,2,3,5,5,5,5,2,2,4,5,21,5,5,7,134,1,302,1888,2,1,14,1,14,2022-03-26 12:32:38,"-99",2022-03-26 05:22:53,2022-03-26 05:32:40,16,100,587,"",1,"
26-Mar-22",1,3,1,1,1,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",2,0,0,"large"
"82","C2",1,NA,NA,NA,NA,NA,NA,4,3,2,2,4,3,4,3,4,3,3,4,4,3,19,4,4,6,134,-99,314,1888,1,3,23,1,23,2022-03-26 13:30:40,"-99",2022-03-26 04:19:23,2022-03-26 05:43:25,16,100,5042,"",1,"
26-Mar-22",1,3,1,1,1,NA,NA,0,0,1,0,1,0,0,1,0,0,0,0,NA,3,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,700,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,0,0,"large"
"83","C21b",1,NA,NA,NA,NA,NA,NA,3,4,2,2,3,4,5,5,1,2,NA,NA,5,5,29,5,5,7,23,1,324,1999,2,4,202,1,202,2022-04-02 09:52:07,"-99",2022-04-02 06:04:55,2022-04-02 06:19:55,16,100,900,"",1,"
2-Apr-22",4,2,1,2,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,NA,4,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,476,NA,NA,4,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",3,0,0,"small"
"84","C21b",1,NA,NA,NA,NA,NA,NA,3,5,2,3,3,5,5,5,1,3,NA,NA,5,5,28,5,5,7,25,4,326,1997,2,3,203,1,203,2022-04-02 09:53:29,"-99",2022-04-02 06:05:17,2022-04-02 06:16:24,16,100,667,"",1,"
2-Apr-22",4,2,1,2,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,0,0,"small"
"85","C22",1,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,5,5,1,4,NA,NA,5,5,27,5,5,7,26,2,319,1996,1,3,243,1,243,2022-04-04 12:11:58,"-99",2022-04-04 03:22:58,2022-04-04 03:40:09,16,100,1031,"",1,"
4-Apr-22",6,2,1,2,1,2,NA,0,0,1,0,0,0,1,1,0,1,0,0,NA,4,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,449,488,NA,NA,3,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"high",2,1,0,"small"
"86","C22",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,4,5,2,4,NA,NA,4,5,24,4,4,6,32,4,364,1990,2,4,247,1,247,2022-04-04 12:12:58,"-99",2022-04-04 03:23:16,2022-04-04 03:48:32,16,100,1516,"",1,"
4-Apr-22",6,2,1,2,1,3,NA,0,0,1,0,1,1,1,1,0,0,0,0,NA,5,1,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,2,NA,2,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,2,NA,NA,2,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,582,NA,NA,3,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,"high",1,0,0,"small"
"87","C23",1,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,5,5,2,4,NA,NA,5,5,26,5,5,7,24,4,319,1998,2,3,244,1,244,2022-04-04 12:11:59,"-99",2022-04-04 03:40:26,2022-04-04 06:16:19,16,100,9352,"",1,"
4-Apr-22",6,2,1,2,1,3,NA,0,0,0,0,1,1,1,1,0,0,0,0,NA,4,1,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,477,NA,NA,3,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"high",2,0,0,"small"
"88","C23",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,2,NA,NA,5,5,29,5,5,7,NA,NA,NA,NA,NA,NA,248,1,248,2022-04-04 12:13:00,"-99",2022-04-04 03:48:45,2022-04-04 06:34:19,16,100,9934,"",1,"
4-Apr-22",6,2,2,2,1,3,NA,0,0,0,1,1,0,1,1,0,1,0,0,NA,5,1,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,2,1,1,1,1,NA,NA,1,8,1,7,2,7,2,2,2,2,2,2,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,526,NA,NA,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,"high",4,6,11,"small"
"89","C24",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,5,5,5,NA,NA,4,3,19,5,5,6,55,22,309,1967,1,2,245,1,245,2022-04-04 12:12:01,"-99",2022-04-04 06:50:25,2022-04-04 07:06:53,16,100,988,"",1,"
4-Apr-22",6,2,1,2,1,3,NA,0,0,0,0,0,1,1,1,0,1,0,0,NA,4,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,0,0,"small"
"90","C24",1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,5,5,5,NA,NA,5,5,22,5,5,7,51,35,309,1971,2,2,249,1,249,2022-04-04 12:13:01,"-99",2022-04-04 06:34:32,2022-04-04 07:06:55,16,100,1942,"",1,"
4-Apr-22",6,2,1,2,2,3,NA,0,0,0,0,0,1,1,1,0,1,0,0,NA,4,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",1,0,0,"small"
"91","C5",1,NA,NA,NA,NA,NA,NA,4,5,2,3,4,5,4,4,1,4,NA,NA,5,5,25,4,4,6,29,-99,314,1993,2,2,4,2,4,2022-03-26 12:31:35,"-99",2022-03-26 07:23:31,2022-03-26 07:36:41,16,100,790,"",1,"
26-Mar-22",1,4,1,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,1,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,476,NA,NA,1,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",3,2,0,"large"
"92","C5",1,NA,NA,NA,NA,NA,NA,3,4,2,2,3,4,5,5,2,3,NA,NA,5,5,27,5,5,7,31,19,312,1991,2,4,5,2,5,2022-03-26 12:31:36,"-99",2022-03-26 07:37:30,2022-03-26 07:51:43,16,100,852,"",1,"
26-Mar-22",1,4,1,1,1,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,NA,3,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,489,NA,NA,3,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",2,1,0,"large"
"93","C5",1,NA,NA,NA,NA,NA,NA,6,6,3,3,6,6,1,1,1,1,NA,NA,1,1,14,5,5,7,29,20,349,1993,2,4,11,2,11,2022-03-26 12:31:52,"-99",2022-03-26 07:24:47,2022-03-26 07:37:18,16,100,751,"",1,"
26-Mar-22",1,4,1,1,1,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,NA,2,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",1,0,0,"large"
"94","C5",1,NA,NA,NA,NA,NA,NA,5,5,3,3,5,5,4,4,2,4,NA,NA,2,5,21,5,4,6,31,12,369,1991,2,2,12,2,12,2022-03-26 12:31:53,"-99",2022-03-26 07:37:26,2022-03-26 07:52:26,16,100,899,"",1,"
26-Mar-22",1,5,1,1,1,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2,NA,5,5,NA,5,1,1,NA,NA,NA,5,NA,5,NA,NA,5,NA,NA,NA,NA,NA,7,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,349,NA,NA,1,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",4,4,0,"large"
"95","C5",1,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,5,5,1,4,NA,NA,5,5,27,5,5,7,31,-99,304,1991,2,1,18,2,18,2022-03-26 12:32:43,"-99",2022-03-26 07:36:24,2022-03-26 07:53:04,16,100,1000,"",1,"
26-Mar-22",1,4,1,1,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,NA,4,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,477,NA,NA,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",4,1,0,"large"
